time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.126,0.13,0.12785714285714286,0.128,0.0010816968277714816,0.038,0.039,0.03830000000000001,0.038,0.0004582575694955844,0.619,0.628,0.6217999999999999,0.62,0.003600000000000003,0.08600000000000001,0.089,0.08754999999999999,0.088,0.000668954408012977,0.228,0.232,0.22949999999999998,0.229,0.001161895003862226,0.846,0.858,0.8494000000000002,0.847,0.004872371086031937,0.112,0.114,0.11295000000000002,0.113,0.0007399324293474378,0.84,0.851,0.8427999999999999,0.84,0.004445222154178577,0.068,0.068,0.06800000000000002,0.068,1.3877787807814457e-17,32,32,2560,10240,51200,False,3552,1
0.124,0.128,0.12619047619047621,0.126,0.001005652956282995,0.037,0.038,0.03780000000000001,0.038,0.00040000000000000034,0.613,0.628,0.6200500000000001,0.621,0.004811184885243971,0.085,0.088,0.08675000000000002,0.08700000000000001,0.000993730345717586,0.225,0.231,0.22805,0.228,0.0019358460682605955,0.837,0.856,0.8457500000000001,0.847,0.007020505679792594,0.11,0.113,0.1117,0.112,0.0008426149773176366,0.8300000000000001,0.849,0.83955,0.841,0.006967603605257656,0.066,0.068,0.06725,0.067,0.0006224949798994371,32,32,2560,10240,51200,False,3520,1
0.122,0.127,0.12566666666666665,0.126,0.0012084359562332886,0.037,0.038,0.0374,0.037,0.000489897948556636,0.607,0.621,0.6189999999999999,0.62,0.004037325847637274,0.084,0.08700000000000001,0.086,0.08600000000000001,0.0008366600265340762,0.224,0.229,0.22799999999999998,0.228,0.0014142135623730963,0.8290000000000001,0.849,0.8469,0.849,0.005356304696336817,0.109,0.111,0.11090000000000003,0.111,0.0004358898943540677,0.859,0.881,0.8781999999999999,0.88,0.004749736834815171,0.066,0.067,0.0663,0.066,0.0004582575694955844,32,32,2560,10240,51200,False,3488,1
0.125,0.131,0.12904761904761905,0.129,0.001290115922299436,0.037,0.039,0.03815,0.038,0.0004769696007084732,0.6980000000000001,0.717,0.7135499999999999,0.714,0.0037346351896804927,0.08700000000000001,0.091,0.08895,0.089,0.0008645808232895283,0.216,0.222,0.2209,0.221,0.00126095202129185,0.792,0.811,0.80805,0.8085,0.003879110722833266,0.11,0.113,0.11285,0.113,0.0006538348415311016,0.735,0.744,0.7417000000000001,0.742,0.0016763054614240224,0.066,0.066,0.06600000000000002,0.066,1.3877787807814457e-17,32,32,2560,10240,51200,False,3456,1
0.124,0.128,0.12557142857142858,0.125,0.0012562767579307552,0.037,0.038,0.03735000000000001,0.037,0.00047696960070847325,0.7000000000000001,0.711,0.7033,0.7020000000000001,0.0035510561809129005,0.08600000000000001,0.088,0.0872,0.08700000000000001,0.0005099019513592736,0.216,0.22,0.21739999999999998,0.217,0.001019803902718558,0.795,0.806,0.7971999999999999,0.796,0.0036414282912066286,0.109,0.111,0.11005000000000001,0.11,0.0004974937185533104,0.728,0.738,0.7297999999999999,0.728,0.0034727510708370706,0.065,0.066,0.06555,0.066,0.0004974937185533104,32,32,2560,10240,51200,False,3424,1
0.123,0.128,0.12595238095238093,0.126,0.0011741740958036157,0.037,0.038,0.03730000000000001,0.037,0.0004582575694955844,0.6980000000000001,0.716,0.7138999999999999,0.715,0.0037269290307168244,0.085,0.089,0.08729999999999999,0.08700000000000001,0.0008426149773176312,0.216,0.222,0.22069999999999998,0.221,0.001187434208703793,0.791,0.81,0.8087,0.81,0.004100000000000004,0.108,0.111,0.11075000000000002,0.111,0.0006982120021884476,0.737,0.742,0.74085,0.741,0.0011947803145348531,0.064,0.066,0.06485,0.065,0.0005722761571129803,32,32,2560,10240,51200,False,3392,1
0.122,0.126,0.12371428571428573,0.123,0.0011187942975686422,0.036000000000000004,0.037,0.03640000000000001,0.036000000000000004,0.0004898979485566326,0.7020000000000001,0.705,0.7028,0.7030000000000001,0.0007483314773547637,0.084,0.08700000000000001,0.0856,0.08600000000000001,0.0006633249580710807,0.216,0.218,0.2171,0.217,0.00043588989435406776,0.795,0.797,0.7962999999999999,0.796,0.0005567764362830027,0.108,0.109,0.10825,0.108,0.00043301270189221973,0.73,0.73,0.7300000000000001,0.73,1.1102230246251565e-16,0.064,0.065,0.06405000000000001,0.064,0.00021794494717703385,32,32,2560,10240,51200,False,3360,1
0.12,0.125,0.12123809523809526,0.121,0.0013768411709334258,0.035,0.036000000000000004,0.03550000000000001,0.035500000000000004,0.0005000000000000006,0.677,0.6890000000000001,0.6803000000000001,0.6785000000000001,0.003912799509302773,0.083,0.085,0.08455,0.085,0.0005894913061275802,0.21,0.214,0.21075,0.21,0.0014097872179871696,0.773,0.786,0.7763,0.775,0.004172529209005017,0.105,0.106,0.10515,0.105,0.00035707142142714284,0.74,0.751,0.74195,0.74,0.0038272052466519256,0.063,0.064,0.06390000000000001,0.064,0.00030000000000000024,32,32,2560,10240,51200,False,3328,1
0.11800000000000001,0.124,0.11957142857142858,0.12,0.0014333254231707017,0.035,0.036000000000000004,0.035350000000000006,0.035,0.00047696960070847314,0.68,0.6920000000000001,0.6842500000000001,0.681,0.00467840784883063,0.083,0.085,0.08395000000000001,0.084,0.0005894913061275802,0.211,0.215,0.21255000000000007,0.212,0.0013592277219068199,0.778,0.792,0.7824,0.779,0.005238320341483523,0.10400000000000001,0.106,0.10455000000000003,0.10400000000000001,0.0008645808232895237,0.744,0.758,0.7484499999999998,0.745,0.005616716122433113,0.062,0.064,0.06285,0.063,0.0006538348415311016,32,32,2560,10240,51200,False,3296,1
0.115,0.11900000000000001,0.11733333333333333,0.117,0.0009428090415820643,0.034,0.035,0.034600000000000006,0.035,0.0004898979485566361,0.67,0.681,0.6735999999999999,0.672,0.004091454509095761,0.081,0.084,0.08235,0.082,0.0007921489758877437,0.20700000000000002,0.211,0.2082,0.20800000000000002,0.0012489995996796696,0.765,0.775,0.7678,0.765,0.004032369030731194,0.10200000000000001,0.10300000000000001,0.10230000000000002,0.10200000000000001,0.0004582575694955844,0.731,0.741,0.7338500000000001,0.732,0.0037983549070617433,0.062,0.063,0.062150000000000004,0.062,0.00035707142142714284,32,32,2560,10240,51200,False,3264,1
0.113,0.117,0.11538095238095239,0.116,0.0011328930717495553,0.034,0.035,0.034350000000000006,0.034,0.00047696960070847314,0.674,0.678,0.6756500000000002,0.676,0.0009630680142129119,0.08,0.083,0.08165,0.082,0.0009096702699330133,0.209,0.21,0.20925,0.209,0.0004330127018922198,0.77,0.774,0.7717500000000002,0.772,0.0009420721840708395,0.101,0.10200000000000001,0.1016,0.10200000000000001,0.0004898979485566361,0.736,0.739,0.7372500000000002,0.737,0.0010897247358851695,0.061,0.062,0.06170000000000001,0.062,0.00045825756949558437,32,32,2560,10240,51200,False,3232,1
0.114,0.11900000000000001,0.11733333333333336,0.117,0.0010837911120705763,0.034,0.035,0.03455000000000001,0.035,0.0004974937185533104,0.554,0.556,0.55495,0.555,0.0004974937185533105,0.079,0.083,0.08070000000000001,0.0805,0.0009539392014169464,0.212,0.214,0.21215,0.212,0.0004769696007084733,0.784,0.786,0.7854500000000001,0.7855000000000001,0.0005894913061275802,0.10200000000000001,0.10200000000000001,0.10200000000000002,0.10200000000000001,1.3877787807814457e-17,0.749,0.751,0.7498500000000001,0.75,0.0007262919523166982,0.06,0.062,0.06055000000000001,0.06,0.0006689544080129831,32,32,2560,10240,51200,False,3200,1
0.11,0.115,0.11300000000000002,0.113,0.0012724180205607048,0.033,0.034,0.033150000000000006,0.033,0.00035707142142714284,0.539,0.546,0.5423500000000001,0.5425,0.002987892233665735,0.077,0.079,0.07815000000000001,0.078,0.000726291952316698,0.20500000000000002,0.20800000000000002,0.20675000000000004,0.20700000000000002,0.0012990381056766592,0.762,0.772,0.7672500000000001,0.7675000000000001,0.0041937453427694,0.098,0.1,0.09910000000000001,0.099,0.0006244997998398404,0.727,0.737,0.7325500000000001,0.7344999999999999,0.004116734142496942,0.059000000000000004,0.061,0.06000000000000001,0.06,0.0003162277660168371,32,32,2560,10240,51200,False,3168,1
0.112,0.116,0.11404761904761905,0.114,0.0009499970163457152,0.033,0.034,0.033100000000000004,0.033,0.00030000000000000024,0.543,0.551,0.546,0.544,0.0034928498393145997,0.077,0.08,0.07850000000000001,0.078,0.0007416198487095669,0.20700000000000002,0.21,0.20785,0.20700000000000002,0.0011521718621802803,0.771,0.781,0.7739500000000001,0.771,0.0045108203245086175,0.099,0.1,0.0993,0.099,0.00045825756949558437,0.737,0.747,0.73995,0.737,0.004200892762258998,0.058,0.059000000000000004,0.05894999999999999,0.059000000000000004,0.0002179449471770339,32,32,2560,10240,51200,False,3136,1
0.10400000000000001,0.113,0.11100000000000002,0.112,0.0022886885410853173,0.031,0.033,0.032650000000000005,0.033,0.0005722761571129804,0.521,0.546,0.54105,0.5445,0.007060276198563346,0.074,0.079,0.0766,0.077,0.0012409673645990868,0.197,0.20700000000000002,0.2048,0.20600000000000002,0.0024207436873820427,0.738,0.774,0.7682,0.773,0.008041144197189857,0.095,0.098,0.09750000000000002,0.098,0.0007416198487095669,0.706,0.739,0.7339499999999999,0.738,0.007385627935389116,0.057,0.059000000000000004,0.058100000000000006,0.058,0.0004358898943540678,32,32,2560,10240,51200,False,3104,1
0.108,0.113,0.11133333333333335,0.112,0.0010389249632986404,0.032,0.033,0.03280000000000001,0.033,0.00040000000000000034,0.543,0.545,0.5438000000000001,0.544,0.0005099019513592789,0.076,0.078,0.077,0.077,0.0006324555320336764,0.192,0.193,0.19205000000000003,0.192,0.00021794494717703385,0.6980000000000001,0.7000000000000001,0.6993,0.6990000000000001,0.0006403124237432856,0.097,0.098,0.09795000000000001,0.098,0.00021794494717703385,0.738,0.739,0.7388000000000001,0.739,0.00040000000000000034,0.058,0.059000000000000004,0.05805000000000001,0.058,0.00021794494717703385,32,32,2560,10240,51200,False,3072,1
0.105,0.11,0.10799999999999998,0.108,0.0012344267996967364,0.031,0.033,0.03180000000000001,0.032,0.0006000000000000006,0.526,0.541,0.5334500000000001,0.5355000000000001,0.006599052962357559,0.074,0.076,0.0753,0.075,0.0007141428428542856,0.186,0.191,0.18844999999999995,0.1885,0.0023339880033967633,0.677,0.6980000000000001,0.6877000000000001,0.6900000000000001,0.00925796953980732,0.094,0.097,0.09505000000000001,0.095,0.0009733961166965903,0.715,0.735,0.725,0.726,0.008300602387778862,0.056,0.058,0.05755000000000001,0.058,0.0005894913061275802,32,32,2560,10240,51200,False,3040,1
0.10200000000000001,0.112,0.10880952380952381,0.109,0.0018928197061287412,0.031,0.032,0.031950000000000006,0.032,0.00021794494717703385,0.525,0.544,0.5423499999999999,0.543,0.004003436024217201,0.074,0.077,0.0757,0.076,0.0006403124237432856,0.184,0.193,0.19160000000000005,0.192,0.0017720045146669369,0.6940000000000001,0.7010000000000001,0.7003,0.7010000000000001,0.0015198684153570677,0.096,0.096,0.09600000000000002,0.096,1.3877787807814457e-17,0.737,0.738,0.7377999999999999,0.738,0.00040000000000000034,0.055,0.057,0.055700000000000006,0.056,0.0006403124237432856,32,32,2560,10240,51200,False,3008,1
0.10200000000000001,0.109,0.10695238095238098,0.107,0.0013619380615309598,0.031,0.032,0.03180000000000001,0.032,0.00040000000000000034,0.54,0.548,0.5434000000000002,0.542,0.002922327839240494,0.073,0.077,0.07505,0.075,0.0009205976319760993,0.19,0.193,0.19145,0.191,0.0009733961166965902,0.6970000000000001,0.706,0.70015,0.6980000000000001,0.003511053972812104,0.094,0.095,0.09444999999999999,0.094,0.0004974937185533104,0.732,0.741,0.7363999999999999,0.734,0.0034263683398023663,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,32,32,2560,10240,51200,False,2976,1
0.10200000000000001,0.108,0.1051904761904762,0.105,0.0013669238185149795,0.03,0.032,0.030900000000000004,0.031,0.0005385164807134509,0.5750000000000001,0.594,0.5833999999999999,0.585,0.0063198101237299424,0.07200000000000001,0.075,0.07335,0.073,0.0009096702699330093,0.185,0.19,0.18725,0.1875,0.0018940696924875826,0.675,0.6980000000000001,0.6851500000000001,0.6880000000000001,0.008278133847673647,0.091,0.094,0.09225000000000001,0.0925,0.0011346805717910226,0.712,0.738,0.7236499999999999,0.7255,0.00912291071972099,0.054,0.056,0.054900000000000004,0.055,0.0007681145747868615,32,32,2560,10240,51200,False,2944,1
0.099,0.105,0.10352380952380956,0.10400000000000001,0.0012580804584402746,0.03,0.032,0.031000000000000007,0.031,0.0003162277660168382,0.584,0.587,0.5849,0.585,0.0007681145747868615,0.07100000000000001,0.074,0.07265,0.07250000000000001,0.0008529361054615936,0.187,0.188,0.18785000000000002,0.188,0.00035707142142714284,0.687,0.6900000000000001,0.68825,0.6880000000000001,0.0006982120021884477,0.091,0.092,0.09109999999999999,0.091,0.00030000000000000024,0.724,0.726,0.7247,0.725,0.0006403124237432854,0.053,0.054,0.053700000000000005,0.054,0.00045825756949558437,32,32,2560,10240,51200,False,2912,1
0.099,0.105,0.10338095238095239,0.10300000000000001,0.001252661565520561,0.03,0.031,0.030950000000000005,0.031,0.00021794494717703385,0.591,0.594,0.5918,0.592,0.0006782329983125273,0.07200000000000001,0.073,0.07275,0.073,0.00043301270189221376,0.189,0.19,0.1898,0.19,0.0004000000000000003,0.6930000000000001,0.6940000000000001,0.6937,0.6940000000000001,0.0004582575694955844,0.091,0.091,0.091,0.091,0.0,0.732,0.734,0.7333500000000001,0.733,0.0006538348415311016,0.053,0.054,0.05315000000000001,0.053,0.0003570714214271428,32,32,2560,10240,51200,False,2880,1
0.095,0.10400000000000001,0.10171428571428574,0.10200000000000001,0.0017766436291597756,0.029,0.031,0.029850000000000005,0.03,0.0004769696007084721,0.5720000000000001,0.588,0.5822,0.581,0.0051439284598446475,0.07,0.07200000000000001,0.07089999999999999,0.07100000000000001,0.0007000000000000006,0.167,0.171,0.16959999999999997,0.169,0.0014282856857085711,0.671,0.6880000000000001,0.6825000000000001,0.6825000000000001,0.005826662852782892,0.088,0.09,0.08930000000000002,0.089,0.0007141428428542856,0.711,0.729,0.7228999999999999,0.724,0.006040695324215588,0.051000000000000004,0.053,0.05285000000000001,0.053,0.0004769696007084712,32,32,2560,10240,51200,False,2848,1
